Feature	Gain	Cover	Frequency
mttarjeta_visa_debitos_automaticos	0.00183847865356521	0.0032469295625182	0.00597896556692119
mv_cconsumos	0.00182470275363144	0.00349641110474398	0.00551793689670076
ccajas_transacciones	0.00172024163727479	0.00240227064423475	0.00105172165394035
Visa_mlimitecompra	0.00170455584201075	0.00272560336320996	0.00607981558853191
ctransferencias_recibidas	0.00169858315933992	0.00378013080414063	0.00618066561014263
mvr_Master_mlimitecompra	0.00167775914704137	0.00424826075639252	0.0051001296643135
mv_status02	0.0016694329293306	0.00193571060562015	0.00063391442155309
tiene_visa	0.00165429229197019	0.00081741446400533	0.000302550064832157
tmobile_app	0.00165243660935519	0.00874658521359085	0.00118138596743985
cextraccion_autoservicio	0.00163924448430582	0.0090397889215235	0.0073332372856937
ccuenta_debitos_automaticos	0.00162884512628605	0.00474016419306954	0.00452384382653796
mextraccion_autoservicio	0.00153281587688057	0.00887121465839794	0.00917735196657542
usa_visa	0.00152516004254415	0.000875756539095009	0.000720357297219421
ctarjeta_master	0.00150002414261495	0.000594052767643615	0.000605100129664314
mv_mfinanciacion_limite	0.00138330799347468	0.00277638304943711	0.00602218700475436
mv_mconsumototal	0.00137413935010675	0.00276845973643664	0.00499927964270278
tcallcenter	0.00137035416699748	0.00401133285058702	0.00164241463766028
Master_mpagospesos	0.00131407702415057	0.00551041104856603	0.00443740095087163
Visa_mconsumosdolares	0.00131321179990401	0.00575840351281607	0.00531623685347933
mv_mlimitecompra	0.00131238340466114	0.00246245137608209	0.00520097968592422
Master_mconsumospesos	0.00129434872158964	0.00358209406963783	0.0041060365941507
ctarjeta_visa_debitos_automaticos	0.0012479478798818	0.00254681898876404	0.00358737934015272
num_tarjetas	0.00119710512424106	0.00193245236119227	0.00103731450799597
mvr_Visa_mlimitecompra	0.0011522609615799	0.00203584897223473	0.00354415790231955
ccaja_ahorro	0.00111069091975655	0.00601753002581617	0.00194496470249244
cpagomiscuentas	0.00109607856054989	0.00188791900253099	0.00374585794554099
mvr_msaldodolares2	0.00107165006732812	0.0038635496614266	0.00303990779426596
Master_msaldototal	0.00107122158032674	0.00311582121034713	0.00391874369687365
total_limitecompra	0.00104123444745557	0.00209843562864003	0.00426451519953897
Master_mpagominimo	0.000974775387845197	0.00248257661946666	0.00388992940498487
mv_status05	0.000963900706319899	0.00188345389585801	0.000734764443163809
matm	0.000962762149825959	0.00555662210174664	0.00678576573980694
Master_mconsumototal	0.000929645761604029	0.00249642929914959	0.00276617202132258
Master_msaldopesos	0.000870816410312924	0.00207596189656229	0.00325601498343178
ctransferencias_emitidas	0.000866553908464769	0.00259904449879716	0.00419247946981703
ctarjeta_debito	0.000717338151628522	0.00104479950724056	0.00207462901599193
Master_cconsumos	0.000693646120612654	0.00175932222854567	0.00208903616193632
mv_status07	0.000645682221631561	0.00108246112558614	0.000561878691831148
mtarjeta_master_consumo	0.000605336086917586	0.00117425214651955	0.00158478605388273
mv_fultimo_cierre	0.000600161042592995	0.00107390459990361	0.00200259328626999
catm_trx	0.00057336699102858	0.00561049623382434	0.00556115833453393
mvr_mconsumosdolares	0.000471794222374203	0.00192151047440954	0.0023627719348797
matm_other	0.000427999545578073	0.00286929867878458	0.00341449358882005
Master_fultimo_cierre	0.000409249968567252	0.000948233509598259	0.0014983431782164
Master_mconsumosdolares	0.000394503504711466	0.000408936266377029	0.000979685924218412
mv_status03	0.000358557091530715	0.000230663851120866	0.000288142918887768
mv_mconsumosdolares	0.000337921966506945	0.00228243532142481	0.00194496470249244
ctarjeta_visa	0.000327354633769915	0.000332728801002164	0.000129664313499496
ctarjeta_master_transacciones	0.000325324660383309	0.000760786955842007	0.000835614464774528
Master_madelantopesos	0.00024589850414428	0.000257743797736911	0.000475435816164818
catm_trx_other	0.000240305155297775	0.00213792739472628	0.00305431494021034
Visa_fultimo_cierre	0.000235081134082698	0.000741950119448836	0.000950871632329635
Visa_mpagosdolares	0.000228738817101806	0.00107383510959808	0.00103731450799597
Visa_msaldodolares	0.000227506718618754	0.00172092245297497	0.00110935023771791
Visa_mpagado	0.000224940120341036	0.000996994431541147	0.000504250108053595
usa_master	0.000224262640267427	0.000303559890711575	0.000374585794554099
cseguro_vida	0.000206027836862762	0.00154702012703524	0.000461028670220429
mvr_msaldodolares	0.000200887481191678	0.00150896638482271	0.00122460740527302
Master_mpagosdolares	0.00018110357205045	0.00021805561517481	0.00054747154588676
Master_madelantodolares	0.000174465293674717	0.000189844678381951	0.00027373577294338
